Bình Định,2022-10-03,11:00:00,28,Mưa cường độ nặng,78,10.0,12.78,11.25,Tốt
Phú Yên,2022-10-03,11:00:00,29,Mây đen u ám,73,10.0,12.96,9.29,Tốt
Khánh Hòa,2022-10-03,11:00:00,30,Mây đen u ám,66,10.0,8.78,0,Tốt
Ninh Thuận,2022-10-03,11:00:00,31,Mây đen u ám,63,10.0,9.32,10.37,Tốt
Bình Thuận,2022-10-03,11:00:00,31,Mây đen u ám,66,10.0,15.52,8.08,Tốt
Kon Tum,2022-10-03,11:00:00,30,Mây đen u ám,53,10.0,2.66,0,Tốt
Gia Lai,2022-10-03,11:00:00,28,Mây đen u ám,62,10.0,9.9,11.25,Tốt
Đắk Lắk,2022-10-03,11:00:00,28,Mây đen u ám,61,10.0,8.71,9.7,Tốt
Đắk Nông,2022-10-03,11:00:00,28,Mây đen u ám,61,10.0,8.71,9.7,Tốt
Lâm Đồng,2022-10-03,11:00:00,28,Mây đen u ám,54,10.0,6.73,10.4,Tốt
Bình Phước,2022-10-03,11:00:00,29,Mây đen u ám,74,10.0,3.46,10.43,Tốt
Tây Ninh,2022-10-03,11:00:00,29,Mây đen u ám,69,10.0,9.29,0,Khá
Bình Dương,2022-10-03,11:00:00,29,Mây đen u ám,71,10.0,9.11,9.81,Khá
Đồng Nai,2022-10-03,11:00:00,31,Mây đen u ám,71,10.0,7.27,9.76,Khá
Bà Rịa - Vũng Tàu,2022-10-03,11:00:00,27,Mây đen u ám,83,10.0,10.62,0,Tốt
Hồ Chí Minh,2022-10-03,11:00:00,31,Mây cụm,66,10.0,18.5,0,Khá
Long An,2022-10-03,11:00:00,29,Mây đen u ám,72,10.0,14.47,10.15,Trung bình
Tiền Giang,2022-10-03,11:00:00,27,Mây đen u ám,85,10.0,8.82,0,Khá
Bến Tre,2022-10-03,11:00:00,27,Mây đen u ám,84,10.0,9.94,0,Tốt
Trà Vinh,2022-10-03,11:00:00,29,Mây đen u ám,71,10.0,17.5,10.31,Tốt
Vĩnh Long,2022-10-03,11:00:00,30,Mưa nhẹ,67,10.0,16.56,10.16,Khá
Đồng Tháp,2022-10-03,11:00:00,30,Mưa nhẹ,63,6.99,16.92,10.58,Khá
An Giang,2022-10-03,11:00:00,30,Mưa nhẹ,65,10.0,12.56,7.87,Trung bình
Kiên Giang,2022-10-03,11:00:00,30,Mây đen u ám,68,10.0,14.54,0,Kém
Cần Thơ,2022-10-03,11:00:00,30,Mây đen u ám,68,7.98,15.8,0,Khá
Hậu Giang,2022-10-03,11:00:00,30,Mây đen u ám,69,10.0,15.91,0,Trung bình
Sóc Trăng,2022-10-03,11:00:00,28,Mây đen u ám,79,10.0,16.52,0,Khá
Bạc Liêu,2022-10-03,11:00:00,29,Mây đen u ám,75,10.0,24.48,10.55,Tốt
Cà Mau,2022-10-03,11:00:00,28,Mây đen u ám,76,10.0,10.8,0,Tốt
Hà Nội,2022-10-03,12:00:00,31,Mây rải rác,66,10.0,12.96,0,Rất kém
Hà Giang,2022-10-03,12:00:00,30,Mây rải rác,59,10.0,6.7,10.06,Tốt
Cao Bằng,2022-10-03,12:00:00,30,Mây rải rác,68,10.0,4.36,0,Tốt
Bắc Kạn,2022-10-03,12:00:00,29,Mây thưa,76,10.0,3.13,9.85,Khá
Tuyên Quang,2022-10-03,12:00:00,29,Mây rải rác,66,10.0,3.06,0,Khá
Lào Cai,2022-10-03,12:00:00,29,Mây cụm,72,10.0,4.97,0,Khá
Điện Biên,2022-10-03,12:00:00,29,Mây đen u ám,65,10.0,4.07,9.37,Tốt
Lai Châu,2022-10-03,12:00:00,29,Mây đen u ám,74,10.0,0.86,8.98,Tốt
Sơn La,2022-10-03,12:00:00,27,Mây cụm,68,10.0,4.82,0,Tốt
Yên Bái,2022-10-03,12:00:00,29,Mây rải rác,73,10.0,2.59,0,Trung bình
Hoà Bình,2022-10-03,12:00:00,28,Mây cụm,79,8.91,4.82,8.58,Kém
Thái Nguyên,2022-10-03,12:00:00,31,Mây thưa,64,10.0,6.19,9.63,Kém
Lạng Sơn,2022-10-03,12:00:00,31,Mây rải rác,60,10.0,5.76,0,Tốt
Quảng Ninh,2022-10-03,12:00:00,30,Mây rải rác,68,10.0,11.81,0,Khá
Bắc Giang,2022-10-03,12:00:00,31,Mây thưa,65,10.0,8.17,8.98,Kém
Phú Thọ,2022-10-03,12:00:00,30,Mây cụm,70,10.0,3.67,9.29,Kém
Vĩnh Phúc,2022-10-03,12:00:00,31,Mây rải rác,68,10.0,4.1,9.17,Kém
Bắc Ninh,2022-10-03,12:00:00,31,Mây thưa,64,10.0,7.7,0,Kém
Hải Dương,2022-10-03,12:00:00,31,Mây thưa,71,10.0,8.39,0,Trung bình
Hải Phòng,2022-10-03,12:00:00,31,Mây rải rác,70,10.0,14.83,0,Kém
Hưng Yên,2022-10-03,12:00:00,29,Mây rải rác,71,10.0,10.4,0,Kém
Thái Bình,2022-10-03,12:00:00,29,Mây thưa,73,10.0,16.88,0,Kém
Hà Nam,2022-10-03,12:00:00,29,Mây rải rác,71,10.0,9.68,9.74,Kém
Nam Định,2022-10-03,12:00:00,29,Mây rải rác,72,10.0,14.29,0,Kém
Ninh Bình,2022-10-03,12:00:00,29,Mây rải rác,74,9.36,10.76,7.93,Kém
Thanh Hóa,2022-10-03,12:00:00,29,Mây rải rác,75,10.0,11.02,0,Trung bình
Nghệ An,2022-10-03,12:00:00,28,Mây cụm,76,10.0,10.26,0,Tốt
Hà Tĩnh,2022-10-03,12:00:00,28,Mây cụm,81,10.0,10.55,0,Tốt
Quảng Bình,2022-10-03,12:00:00,28,Mây đen u ám,79,10.0,6.98,0,Trung bình
Quảng Trị,2022-10-03,12:00:00,30,Mây cụm,69,10.0,13.57,11.49,Tốt
Thừa Thiên Huế,2022-10-03,12:00:00,31,Mây thưa,70,10.0,18.5,11.36,Khá
Đà Nẵng,2022-10-03,12:00:00,31,Mưa nhẹ,66,10.0,3.71,11.57,Khá
Quảng Nam,2022-10-03,12:00:00,28,Mây rải rác,78,10.0,10.15,11.62,Tốt
Quảng Ngãi,2022-10-03,12:00:00,30,Mây rải rác,69,10.0,9.14,0,Tốt
Bình Định,2022-10-03,12:00:00,28,Mây cụm,76,10.0,14.0,11.76,Tốt
Phú Yên,2022-10-03,12:00:00,29,Mây cụm,73,10.0,14.8,0,Tốt
Khánh Hòa,2022-10-03,12:00:00,31,Mây đen u ám,67,10.0,12.35,0,Tốt
Ninh Thuận,2022-10-03,12:00:00,31,Mây đen u ám,62,10.0,12.13,0,Tốt
Bình Thuận,2022-10-03,12:00:00,31,Mây đen u ám,61,10.0,18.54,0,Tốt
Kon Tum,2022-10-03,12:00:00,31,Mây đen u ám,53,10.0,2.66,9.38,Tốt
Gia Lai,2022-10-03,12:00:00,29,Mây đen u ám,59,10.0,9.72,0,Tốt
Đắk Lắk,2022-10-03,12:00:00,29,Mây đen u ám,58,10.0,9.11,10.24,Tốt
Đắk Nông,2022-10-03,12:00:00,29,Mây đen u ám,58,10.0,9.11,10.24,Tốt
Lâm Đồng,2022-10-03,12:00:00,28,Mây đen u ám,52,10.0,7.6,0,Tốt
Bình Phước,2022-10-03,12:00:00,29,Mây đen u ám,73,10.0,1.84,0,Tốt
Tây Ninh,2022-10-03,12:00:00,30,Mưa nhẹ,68,10.0,10.01,10.6,Tốt
Bình Dương,2022-10-03,12:00:00,30,Mưa nhẹ,71,10.0,9.11,0,Khá
Đồng Nai,2022-10-03,12:00:00,32,Mây đen u ám,71,10.0,7.27,0,Khá
Bà Rịa - Vũng Tàu,2022-10-03,12:00:00,28,Mây đen u ám,78,10.0,12.49,11.06,Tốt
Hồ Chí Minh,2022-10-03,12:00:00,32,Mây cụm,70,10.0,16.67,0,Khá
Long An,2022-10-03,12:00:00,29,Mây đen u ám,75,10.0,14.72,10.97,Khá
Tiền Giang,2022-10-03,12:00:00,27,Mưa nhẹ,85,10.0,8.64,10.98,Tốt
Bến Tre,2022-10-03,12:00:00,28,Mây đen u ám,84,10.0,9.94,0,Tốt
Trà Vinh,2022-10-03,12:00:00,29,Mây đen u ám,71,10.0,17.5,0,Tốt
Vĩnh Long,2022-10-03,12:00:00,31,Mây đen u ám,73,10.0,16.2,10.98,Khá
Đồng Tháp,2022-10-03,12:00:00,31,Mây đen u ám,63,6.99,16.92,10.58,Trung bình
An Giang,2022-10-03,12:00:00,31,Mây đen u ám,62,10.0,16.56,10.05,Khá
Kiên Giang,2022-10-03,12:00:00,30,Mây đen u ám,67,10.0,16.78,11.61,Trung bình
Cần Thơ,2022-10-03,12:00:00,31,Mây đen u ám,71,10.0,17.57,0,Khá
Hậu Giang,2022-10-03,12:00:00,31,Mây đen u ám,70,9.64,19.58,0,Trung bình
Sóc Trăng,2022-10-03,12:00:00,27,Mây đen u ám,83,10.0,13.79,0,Tốt
Bạc Liêu,2022-10-03,12:00:00,28,Mây đen u ám,78,10.0,22.64,0,Tốt
Cà Mau,2022-10-03,12:00:00,29,Mây đen u ám,75,10.0,12.85,0,Tốt
Hà Nội,2022-10-03,13:00:00,31,Mây rải rác,66,10.0,9.25,8.32,Rất kém
Hà Giang,2022-10-03,13:00:00,31,Mây rải rác,59,10.0,6.7,0,Tốt
Cao Bằng,2022-10-03,13:00:00,30,Mây rải rác,66,10.0,6.84,9.91,Tốt
Bắc Kạn,2022-10-03,13:00:00,30,Mây thưa,76,10.0,3.13,9.85,Tốt
Tuyên Quang,2022-10-03,13:00:00,29,Mây rải rác,72,10.0,3.64,8.82,Khá
Lào Cai,2022-10-03,13:00:00,30,Mây cụm,67,10.0,5.58,0,Khá
Điện Biên,2022-10-03,13:00:00,30,Mây đen u ám,62,10.0,4.5,0,Tốt
Lai Châu,2022-10-03,13:00:00,29,Mây đen u ám,74,10.0,0.86,0,Tốt
Sơn La,2022-10-03,13:00:00,28,Mây cụm,65,10.0,5.98,9.48,Tốt
Yên Bái,2022-10-03,13:00:00,28,Mây rải rác,73,10.0,2.59,0,Kém
Hoà Bình,2022-10-03,13:00:00,28,Mây cụm,82,10.0,4.97,0,Kém
Thái Nguyên,2022-10-03,13:00:00,31,Mây thưa,60,10.0,7.56,0,Kém
Lạng Sơn,2022-10-03,13:00:00,30,Mây cụm,60,10.0,5.76,9.47,Khá
Quảng Ninh,2022-10-03,13:00:00,30,Mây rải rác,66,10.0,13.03,0,Khá
Bắc Giang,2022-10-03,13:00:00,32,Mây thưa,62,10.0,7.52,9.72,Kém
Phú Thọ,2022-10-03,13:00:00,30,Mây cụm,69,10.0,5.04,8.48,Kém
Vĩnh Phúc,2022-10-03,13:00:00,32,Mây rải rác,65,10.0,6.77,8.32,Kém
Bắc Ninh,2022-10-03,13:00:00,32,Mây rải rác,62,10.0,9.5,8.76,Kém
Hải Dương,2022-10-03,13:00:00,31,Mây thưa,68,10.0,12.13,8.7,Khá
Hải Phòng,2022-10-03,13:00:00,31,Mây rải rác,70,10.0,18.5,8.8,Kém
Hưng Yên,2022-10-03,13:00:00,30,Mây rải rác,70,10.0,11.66,0,Kém
Thái Bình,2022-10-03,13:00:00,29,Mây thưa,72,10.0,18.43,0,Trung bình
Hà Nam,2022-10-03,13:00:00,30,Mây rải rác,70,10.0,10.8,8.83,Kém
Nam Định,2022-10-03,13:00:00,30,Mây rải rác,71,10.0,15.3,0,Kém
Ninh Bình,2022-10-03,13:00:00,29,Mây rải rác,73,10.0,13.1,7.84,Kém
Thanh Hóa,2022-10-03,13:00:00,29,Mây rải rác,72,10.0,12.31,0,Trung bình
Nghệ An,2022-10-03,13:00:00,28,Mây cụm,76,10.0,10.26,10.7,Tốt
Hà Tĩnh,2022-10-03,13:00:00,28,Mây cụm,79,10.0,11.23,8.88,Tốt
Quảng Bình,2022-10-03,13:00:00,28,Mây đen u ám,79,10.0,6.98,11.24,Trung bình
Quảng Trị,2022-10-03,13:00:00,29,Mây cụm,72,10.0,14.29,0,Tốt
Thừa Thiên Huế,2022-10-03,13:00:00,29,Mây rải rác,79,6.0,16.67,0,Khá
Đà Nẵng,2022-10-03,13:00:00,30,Mây rải rác,70,10.0,12.96,0,Khá
Quảng Nam,2022-10-03,13:00:00,28,Mưa nhẹ,78,10.0,10.15,0,Khá
Quảng Ngãi,2022-10-03,13:00:00,30,Mây rải rác,69,10.0,9.14,0,Khá
Bình Định,2022-10-03,13:00:00,28,Mây rải rác,76,10.0,14.0,0,Tốt
Phú Yên,2022-10-03,13:00:00,29,Mây cụm,73,10.0,14.8,9.7,Tốt
Khánh Hòa,2022-10-03,13:00:00,31,Mây đen u ám,68,10.0,14.47,0,Tốt
Ninh Thuận,2022-10-03,13:00:00,31,Mây đen u ám,62,10.0,12.13,0,Tốt
Bình Thuận,2022-10-03,13:00:00,31,Mây đen u ám,63,10.0,20.16,10.02,Tốt
Kon Tum,2022-10-03,13:00:00,29,Mây đen u ám,61,10.0,6.48,8.72,Tốt
Gia Lai,2022-10-03,13:00:00,29,Mây đen u ám,59,10.0,10.44,0,Tốt
Đắk Lắk,2022-10-03,13:00:00,29,Mây đen u ám,57,10.0,9.22,0,Tốt
Đắk Nông,2022-10-03,13:00:00,29,Mây đen u ám,57,10.0,9.22,0,Tốt
Lâm Đồng,2022-10-03,13:00:00,29,Mây đen u ám,52,10.0,8.42,9.67,Tốt
Bình Phước,2022-10-03,13:00:00,30,Mây đen u ám,74,9.46,1.51,0,Tốt
Tây Ninh,2022-10-03,13:00:00,30,Mưa vừa,67,10.0,11.23,0,Tốt
Bình Dương,2022-10-03,13:00:00,30,Mây đen u ám,68,10.0,11.48,9.58,Khá
Đồng Nai,2022-10-03,13:00:00,32,Mây đen u ám,69,10.0,10.44,0,Tốt
Bà Rịa - Vũng Tàu,2022-10-03,13:00:00,29,Mây đen u ám,70,10.0,14.33,0,Tốt
Hồ Chí Minh,2022-10-03,13:00:00,32,Mây rải rác,70,10.0,20.38,0,Trung bình
Long An,2022-10-03,13:00:00,27,Mây đen u ám,75,10.0,14.72,0,Khá
Tiền Giang,2022-10-03,13:00:00,27,Mây đen u ám,83,10.0,10.37,9.91,Tốt
Bến Tre,2022-10-03,13:00:00,27,Mây đen u ám,81,10.0,11.09,0,Tốt
Trà Vinh,2022-10-03,13:00:00,28,Mây đen u ám,75,10.0,16.2,0,Tốt
Vĩnh Long,2022-10-03,13:00:00,24,Mây đen u ám,73,10.0,16.2,0,Khá
Đồng Tháp,2022-10-03,13:00:00,24,Mưa vừa,68,10.0,19.55,0,Kém
An Giang,2022-10-03,13:00:00,24,Mây đen u ám,63,10.0,19.04,9.18,Trung bình
Kiên Giang,2022-10-03,13:00:00,30,Mây đen u ám,70,7.45,18.94,10.61,Trung bình
Cần Thơ,2022-10-03,13:00:00,24,Mây đen u ám,72,10.0,16.78,0,Khá
Hậu Giang,2022-10-03,13:00:00,24,Mây đen u ám,70,10.0,20.16,10.61,Trung bình
Sóc Trăng,2022-10-03,13:00:00,27,Mây đen u ám,81,10.0,13.75,0,Tốt
Bạc Liêu,2022-10-03,13:00:00,28,Mây đen u ám,77,10.0,21.02,0,Tốt
Cà Mau,2022-10-03,13:00:00,29,Mưa nhẹ,75,10.0,12.85,10.85,Tốt
Hà Nội,2022-10-03,14:00:00,33,Mây rải rác,62,10.0,9.25,0,Rất kém
Hà Giang,2022-10-03,14:00:00,29,Mây cụm,60,10.0,7.16,9.17,Tốt
Cao Bằng,2022-10-03,14:00:00,31,Mây rải rác,61,10.0,7.6,0,Tốt
Bắc Kạn,2022-10-03,14:00:00,29,Mây rải rác,73,10.0,2.34,6.65,Tốt
Tuyên Quang,2022-10-03,14:00:00,31,Mây rải rác,64,10.0,3.89,6.68,Khá
Lào Cai,2022-10-03,14:00:00,30,Mây đen u ám,65,10.0,5.8,6.33,Khá
Điện Biên,2022-10-03,14:00:00,30,Mây cụm,57,10.0,5.9,0,Tốt
Lai Châu,2022-10-03,14:00:00,30,Mây đen u ám,72,10.0,3.13,6.2,Tốt
Sơn La,2022-10-03,14:00:00,28,Mây rải rác,66,10.0,6.23,7.37,Tốt
Yên Bái,2022-10-03,14:00:00,28,Mây rải rác,77,10.0,4.64,6.27,Kém
Hoà Bình,2022-10-03,14:00:00,28,Mây cụm,81,10.0,5.58,6.7,Kém
Thái Nguyên,2022-10-03,14:00:00,33,Mây rải rác,60,10.0,10.04,0,Kém
Lạng Sơn,2022-10-03,14:00:00,30,Mây đen u ám,66,10.0,3.35,0,Khá
Quảng Ninh,2022-10-03,14:00:00,30,Mây thưa,66,10.0,13.03,8.08,Khá
Bắc Giang,2022-10-03,14:00:00,33,Mây rải rác,61,10.0,10.12,0,Kém
Phú Thọ,2022-10-03,14:00:00,30,Mây cụm,69,10.0,5.04,8.48,Kém
Vĩnh Phúc,2022-10-03,14:00:00,33,Mây rải rác,65,10.0,8.89,0,Rất kém
Bắc Ninh,2022-10-03,14:00:00,33,Mây rải rác,62,10.0,10.98,0,Kém
Hải Dương,2022-10-03,14:00:00,31,Mây rải rác,67,10.0,15.34,0,Kém
Hải Phòng,2022-10-03,14:00:00,31,Mây thưa,70,10.0,18.5,0,Kém
Hưng Yên,2022-10-03,14:00:00,30,Mây cụm,71,10.0,13.03,0,Kém
Thái Bình,2022-10-03,14:00:00,29,Mây rải rác,72,10.0,20.38,0,Trung bình
Hà Nam,2022-10-03,14:00:00,29,Mây cụm,71,10.0,11.7,0,Kém
Nam Định,2022-10-03,14:00:00,29,Mây rải rác,72,10.0,17.53,5.87,Kém
Ninh Bình,2022-10-03,14:00:00,29,Mây rải rác,73,10.0,13.1,7.84,Kém
Thanh Hóa,2022-10-03,14:00:00,29,Mây rải rác,72,10.0,14.44,0,Kém
Nghệ An,2022-10-03,14:00:00,28,Mây rải rác,76,10.0,11.05,0,Tốt
Hà Tĩnh,2022-10-03,14:00:00,28,Mây cụm,80,10.0,11.05,7.46,Tốt
Quảng Bình,2022-10-03,14:00:00,28,Mây rải rác,79,10.0,9.94,7.32,Trung bình
Quảng Trị,2022-10-03,14:00:00,29,Bầu trời quang đãng,73,10.0,15.44,0,Khá
Thừa Thiên Huế,2022-10-03,14:00:00,31,Mây rải rác,70,10.0,12.96,0,Khá
Đà Nẵng,2022-10-03,14:00:00,29,Mây cụm,74,10.0,7.42,7.32,Khá
Quảng Nam,2022-10-03,14:00:00,28,Mây thưa,78,10.0,10.87,10.22,Khá
Quảng Ngãi,2022-10-03,14:00:00,30,Mây rải rác,70,10.0,10.37,10.07,Khá
Bình Định,2022-10-03,14:00:00,28,Mây thưa,77,10.0,17.42,7.34,Tốt
Phú Yên,2022-10-03,14:00:00,29,Mây rải rác,74,10.0,16.85,7.34,Tốt
Khánh Hòa,2022-10-03,14:00:00,31,Mây rải rác,68,10.0,14.47,0,Tốt
Ninh Thuận,2022-10-03,14:00:00,31,Mây đen u ám,63,10.0,17.89,0,Tốt
Bình Thuận,2022-10-03,14:00:00,30,Mây rải rác,64,10.0,20.02,7.57,Tốt
Kon Tum,2022-10-03,14:00:00,28,Mây đen u ám,71,10.0,7.09,0,Tốt
Gia Lai,2022-10-03,14:00:00,29,Mây cụm,59,10.0,10.44,10.45,Tốt
Đắk Lắk,2022-10-03,14:00:00,29,Mây cụm,58,10.0,9.83,0,Tốt
Đắk Nông,2022-10-03,14:00:00,29,Mây cụm,58,10.0,9.83,0,Tốt
Lâm Đồng,2022-10-03,14:00:00,27,Mây đen u ám,62,10.0,7.96,0,Tốt
Bình Phước,2022-10-03,14:00:00,30,Mây đen u ám,72,10.0,4.39,6.88,Tốt
Tây Ninh,2022-10-03,14:00:00,30,Mây đen u ám,68,10.0,12.64,0,Tốt
Bình Dương,2022-10-03,14:00:00,30,Mây đen u ám,69,10.0,11.2,0,Trung bình
Đồng Nai,2022-10-03,14:00:00,30,Mây đen u ám,71,10.0,10.58,7.27,Khá
Bà Rịa - Vũng Tàu,2022-10-03,14:00:00,30,Mưa vừa,70,10.0,14.9,0,Tốt
Hồ Chí Minh,2022-10-03,14:00:00,30,Mây rải rác,79,10.0,9.25,0,Trung bình
Long An,2022-10-03,14:00:00,27,Mây đen u ám,82,10.0,12.96,9.9,Khá
Tiền Giang,2022-10-03,14:00:00,27,Mây đen u ám,84,10.0,10.98,0,Tốt
Bến Tre,2022-10-03,14:00:00,26,Mây đen u ám,87,10.0,10.12,7.4,Tốt
Trà Vinh,2022-10-03,14:00:00,28,Mây đen u ám,78,10.0,13.82,0,Tốt
Vĩnh Long,2022-10-03,14:00:00,27,Mây đen u ám,79,10.0,13.97,7.21,Khá
Đồng Tháp,2022-10-03,14:00:00,29,Mây đen u ám,72,10.0,18.0,0,Kém
An Giang,2022-10-03,14:00:00,29,Mây đen u ám,64,10.0,19.62,0,Trung bình
Kiên Giang,2022-10-03,14:00:00,30,Mây đen u ám,69,10.0,17.57,0,Trung bình
Cần Thơ,2022-10-03,14:00:00,29,Mây đen u ám,76,10.0,14.94,7.56,Khá
Hậu Giang,2022-10-03,14:00:00,29,Mây đen u ám,74,10.0,18.97,8.02,Khá
Sóc Trăng,2022-10-03,14:00:00,28,Mây đen u ám,81,10.0,13.75,0,Tốt
Bạc Liêu,2022-10-03,14:00:00,28,Mây đen u ám,77,10.0,19.58,0,Tốt
Cà Mau,2022-10-03,14:00:00,28,Mây đen u ám,77,10.0,13.18,6.47,Tốt
Hà Nội,2022-10-03,15:00:00,32,Mây cụm,58,10.0,7.42,0,Rất kém
Hà Giang,2022-10-03,15:00:00,30,Mây đen u ám,59,10.0,7.74,6.8,Tốt
Cao Bằng,2022-10-03,15:00:00,30,Mây rải rác,65,10.0,7.92,0,Tốt
Bắc Kạn,2022-10-03,15:00:00,29,Mây rải rác,75,10.0,4.0,3.86,Tốt
Tuyên Quang,2022-10-03,15:00:00,30,Mây rải rác,74,10.0,3.67,0,Khá
Lào Cai,2022-10-03,15:00:00,30,Mây đen u ám,64,10.0,6.19,0,Khá
Điện Biên,2022-10-03,15:00:00,31,Mây cụm,55,10.0,5.94,4.61,Tốt
Lai Châu,2022-10-03,15:00:00,28,Mây đen u ám,83,10.0,3.46,3.76,Khá
Sơn La,2022-10-03,15:00:00,28,Mây rải rác,70,10.0,6.62,0,Tốt
Yên Bái,2022-10-03,15:00:00,28,Mây rải rác,77,10.0,4.93,3.71,Kém
Hoà Bình,2022-10-03,15:00:00,29,Mây cụm,80,10.0,5.69,3.94,Kém
Thái Nguyên,2022-10-03,15:00:00,33,Mây cụm,66,10.0,10.91,3.84,Kém
Lạng Sơn,2022-10-03,15:00:00,30,Mây cụm,65,10.0,4.14,6.43,Khá
Quảng Ninh,2022-10-03,15:00:00,29,Mây thưa,70,10.0,13.79,3.23,Khá
Bắc Giang,2022-10-03,15:00:00,33,Mây rải rác,64,10.0,13.39,3.14,Kém
Phú Thọ,2022-10-03,15:00:00,29,Mây cụm,70,10.0,7.09,3.89,Kém
Vĩnh Phúc,2022-10-03,15:00:00,33,Mây cụm,66,10.0,9.07,3.39,Rất kém
Bắc Ninh,2022-10-03,15:00:00,33,Mây rải rác,62,10.0,10.98,0,Kém
Hải Dương,2022-10-03,15:00:00,31,Mây rải rác,70,10.0,18.72,3.76,Kém
Hải Phòng,2022-10-03,15:00:00,31,Mây thưa,70,10.0,18.5,3.8,Kém
Hưng Yên,2022-10-03,15:00:00,29,Mây cụm,72,10.0,14.51,0,Kém
Thái Bình,2022-10-03,15:00:00,29,Mây rải rác,74,10.0,21.17,0,Kém
Hà Nam,2022-10-03,15:00:00,29,Mây cụm,73,10.0,13.28,3.75,Kém
Nam Định,2022-10-03,15:00:00,29,Mây rải rác,73,10.0,18.18,3.38,Kém
Ninh Bình,2022-10-03,15:00:00,29,Mây cụm,74,10.0,15.37,5.84,Kém
Thanh Hóa,2022-10-03,15:00:00,29,Mây cụm,72,10.0,14.44,0,Kém
Nghệ An,2022-10-03,15:00:00,28,Mây rải rác,76,10.0,11.52,7.42,Tốt
Hà Tĩnh,2022-10-03,15:00:00,28,Mây rải rác,81,10.0,10.37,0,Tốt
Quảng Bình,2022-10-03,15:00:00,28,Mây rải rác,80,10.0,9.94,4.18,Trung bình
Quảng Trị,2022-10-03,15:00:00,28,Bầu trời quang đãng,82,4.83,13.79,0,Khá
Thừa Thiên Huế,2022-10-03,15:00:00,30,Mây rải rác,74,10.0,18.5,4.18,Khá
Đà Nẵng,2022-10-03,15:00:00,30,Mây rải rác,74,7.0,12.96,0,Khá
Quảng Nam,2022-10-03,15:00:00,28,Mây thưa,78,10.0,10.22,7.46,Khá
Quảng Ngãi,2022-10-03,15:00:00,29,Mây rải rác,71,10.0,9.65,0,Khá
Bình Định,2022-10-03,15:00:00,28,Mây thưa,77,10.0,17.1,0,Tốt
Phú Yên,2022-10-03,15:00:00,29,Mưa nhẹ,75,10.0,15.19,0,Tốt
Khánh Hòa,2022-10-03,15:00:00,30,Mây rải rác,74,10.0,15.12,0,Tốt
Ninh Thuận,2022-10-03,15:00:00,30,Mây đen u ám,66,10.0,19.66,2.95,Tốt
Bình Thuận,2022-10-03,15:00:00,30,Mây đen u ám,68,10.0,19.3,0,Tốt
Kon Tum,2022-10-03,15:00:00,26,Mây đen u ám,84,8.12,3.96,0,Tốt
Gia Lai,2022-10-03,15:00:00,27,Mây cụm,63,10.0,11.59,0,Tốt
Đắk Lắk,2022-10-03,15:00:00,28,Mây đen u ám,63,10.0,10.37,3.27,Tốt
Đắk Nông,2022-10-03,15:00:00,28,Mây đen u ám,63,10.0,10.37,3.27,Tốt
Lâm Đồng,2022-10-03,15:00:00,25,Mây đen u ám,62,10.0,7.96,7.22,Tốt
Bình Phước,2022-10-03,15:00:00,29,Mưa nhẹ,77,10.0,3.46,6.88,Tốt
Tây Ninh,2022-10-03,15:00:00,30,Mây đen u ám,71,10.0,12.35,0,Khá
Bình Dương,2022-10-03,15:00:00,30,Mưa nhẹ,71,10.0,12.71,3.99,Kém
Đồng Nai,2022-10-03,15:00:00,30,Mưa nhẹ,69,10.0,9.86,0,Khá
Bà Rịa - Vũng Tàu,2022-10-03,15:00:00,29,Mây đen u ám,70,10.0,14.9,0,Tốt
Hồ Chí Minh,2022-10-03,15:00:00,30,Mây rải rác,79,10.0,14.83,4.18,Kém
Long An,2022-10-03,15:00:00,29,Mây đen u ám,76,10.0,16.27,4.02,Khá
Tiền Giang,2022-10-03,15:00:00,26,Mây đen u ám,84,10.0,10.98,0,Tốt
Bến Tre,2022-10-03,15:00:00,26,Mây đen u ám,87,10.0,10.12,0,Tốt
Trà Vinh,2022-10-03,15:00:00,27,Mây đen u ám,84,10.0,11.12,7.68,Tốt
Vĩnh Long,2022-10-03,15:00:00,30,Mây đen u ám,76,10.0,15.55,4.19,Khá
Đồng Tháp,2022-10-03,15:00:00,30,Mưa nhẹ,68,10.0,22.32,4.35,Kém
An Giang,2022-10-03,15:00:00,30,Mây đen u ám,67,10.0,17.46,4.53,Trung bình
Kiên Giang,2022-10-03,15:00:00,30,Mưa vừa,72,10.0,15.77,4.76,Khá
Cần Thơ,2022-10-03,15:00:00,30,Mưa nhẹ,70,10.0,16.09,7.56,Khá
Hậu Giang,2022-10-03,15:00:00,30,Mưa vừa,71,10.0,18.94,0,Khá
Sóc Trăng,2022-10-03,15:00:00,27,Mây đen u ám,84,10.0,11.38,4.44,Tốt
Bạc Liêu,2022-10-03,15:00:00,27,Mây đen u ám,80,10.0,16.2,4.1,Tốt
Cà Mau,2022-10-03,15:00:00,30,Mây cụm,67,10.0,13.75,3.84,Tốt
Hà Nội,2022-10-03,16:00:00,30,Mây rải rác,58,10.0,7.42,0,Rất kém
Hà Giang,2022-10-03,16:00:00,28,Mây đen u ám,80,10.0,6.05,1.62,Tốt
Cao Bằng,2022-10-03,16:00:00,28,Mây rải rác,77,10.0,7.99,0,Tốt
